"","time","state","county","NAME","SAEMHI_PT","SAEPOVRTALL_PT"
"2587",2001-01-01,"28","031","Covington County",26312,21.3
"2588",2001-01-01,"28","033","DeSoto County",49047,8.1
"2589",2001-01-01,"28","035","Forrest County",28596,22
"2590",2001-01-01,"28","037","Franklin County",25067,20.8
"2591",2001-01-01,"28","039","George County",34425,16.9
"2592",2001-01-01,"28","041","Greene County",27833,23.7
"2593",2001-01-01,"28","043","Grenada County",27706,19.1
"2594",2001-01-01,"28","045","Hancock County",34806,15.5
"2595",2001-01-01,"28","047","Harrison County",34187,16.1
"2596",2001-01-01,"28","049","Hinds County",33523,19.8
"2597",2001-01-01,"28","051","Holmes County",17366,37.1
"2598",2001-01-01,"28","053","Humphreys County",20371,33
"2599",2001-01-01,"28","055","Issaquena County",19592,38.2
"2600",2001-01-01,"28","057","Itawamba County",31963,14
"2601",2001-01-01,"28","059","Jackson County",37710,14.1
"2602",2001-01-01,"28","061","Jasper County",24841,20.1
"2603",2001-01-01,"28","063","Jefferson County",18678,32.5
"2604",2001-01-01,"28","065","Jefferson Davis County",21760,27.6
"2605",2001-01-01,"28","067","Jones County",28491,18.8
"2606",2001-01-01,"28","069","Kemper County",23899,22.7
"2607",2001-01-01,"28","071","Lafayette County",29190,17.1
"2608",2001-01-01,"28","073","Lamar County",37308,14.4
"2609",2001-01-01,"28","075","Lauderdale County",30339,18.9
"2610",2001-01-01,"28","077","Lawrence County",29044,17.7
"2611",2001-01-01,"28","079","Leake County",26573,22.3
"2612",2001-01-01,"28","081","Lee County",35988,13.9
"2613",2001-01-01,"28","083","Leflore County",21345,31.8
"2614",2001-01-01,"28","085","Lincoln County",28296,18.2
"2615",2001-01-01,"28","087","Lowndes County",31594,19.1
"2616",2001-01-01,"28","089","Madison County",45896,12.9
"2617",2001-01-01,"28","091","Marion County",25321,22.4
"2618",2001-01-01,"28","093","Marshall County",28391,19
"2619",2001-01-01,"28","095","Monroe County",30394,16.3
"2620",2001-01-01,"28","097","Montgomery County",25174,22.7
"2621",2001-01-01,"28","099","Neshoba County",28312,19.8
"2622",2001-01-01,"28","101","Newton County",28590,18
"2623",2001-01-01,"28","103","Noxubee County",21952,29.2
"2624",2001-01-01,"28","105","Oktibbeha County",26437,22.3
"2625",2001-01-01,"28","107","Panola County",26698,21.7
"2626",2001-01-01,"28","109","Pearl River County",30293,19.5
"2627",2001-01-01,"28","111","Perry County",27544,19.5
"2628",2001-01-01,"28","113","Pike County",24645,24.5
"2629",2001-01-01,"28","115","Pontotoc County",32326,13.8
"2630",2001-01-01,"28","117","Prentiss County",28169,16
"2631",2001-01-01,"28","119","Quitman County",20552,30.6
"2632",2001-01-01,"28","121","Rankin County",44253,10.3
"2633",2001-01-01,"28","123","Scott County",26613,19.8
"2634",2001-01-01,"28","125","Sharkey County",21154,35.3
"2635",2001-01-01,"28","127","Simpson County",27282,21.7
"2636",2001-01-01,"28","129","Smith County",29675,18.1
"2637",2001-01-01,"28","131","Stone County",29409,20.3
"2638",2001-01-01,"28","133","Sunflower County",23290,36.7
"2639",2001-01-01,"28","135","Tallahatchie County",22013,28.4
"2640",2001-01-01,"28","137","Tate County",34812,15.2
"2641",2001-01-01,"28","139","Tippah County",29310,15.9
"2642",2001-01-01,"28","141","Tishomingo County",28497,15.2
"2643",2001-01-01,"28","143","Tunica County",24571,22.7
"2644",2001-01-01,"28","145","Union County",32546,13.6
"2645",2001-01-01,"28","147","Walthall County",22977,25.8
"2646",2001-01-01,"28","149","Warren County",34764,17
"2647",2001-01-01,"28","151","Washington County",24621,28.6
"2648",2001-01-01,"28","153","Wayne County",25813,22.3
"2649",2001-01-01,"28","155","Webster County",28211,18.6
"2650",2001-01-01,"28","157","Wilkinson County",19847,30
"2651",2001-01-01,"28","159","Winston County",27403,20.9
"2652",2001-01-01,"28","161","Yalobusha County",26432,20
"2653",2001-01-01,"28","163","Yazoo County",24079,30.7
"2654",2002-01-01,"28","001","Adams County",25089,23
"2655",2002-01-01,"28","003","Alcorn County",29305,16.4
"2656",2002-01-01,"28","005","Amite County",26838,19
"2657",2002-01-01,"28","007","Attala County",26003,21.3
"2658",2002-01-01,"28","009","Benton County",24567,20.1
"2659",2002-01-01,"28","011","Bolivar County",22784,29.1
"2660",2002-01-01,"28","013","Calhoun County",27004,18.3
"2661",2002-01-01,"28","015","Carroll County",29482,16.9
"2662",2002-01-01,"28","017","Chickasaw County",26792,17.4
"2663",2002-01-01,"28","019","Choctaw County",25994,24.6
"2664",2002-01-01,"28","021","Claiborne County",22243,28.5
"2665",2002-01-01,"28","023","Clarke County",27260,18.1
"2666",2002-01-01,"28","025","Clay County",27308,21.1
"2667",2002-01-01,"28","027","Coahoma County",22539,28.5
"2668",2002-01-01,"28","029","Copiah County",26346,21
"2669",2002-01-01,"28","031","Covington County",26365,20.6
"2670",2002-01-01,"28","033","DeSoto County",49968,8.2
"2671",2002-01-01,"28","035","Forrest County",28521,22.2
"2672",2002-01-01,"28","037","Franklin County",25212,21.9
"2673",2002-01-01,"28","039","George County",34913,16.4
"2674",2002-01-01,"28","041","Greene County",27705,22.9
"2675",2002-01-01,"28","043","Grenada County",28061,18.6
"2676",2002-01-01,"28","045","Hancock County",35098,16.2
"2677",2002-01-01,"28","047","Harrison County",33780,16.3
"2678",2002-01-01,"28","049","Hinds County",33309,20.2
"2679",2002-01-01,"28","051","Holmes County",17513,35.6
"2680",2002-01-01,"28","053","Humphreys County",19259,32.4
"2681",2002-01-01,"28","055","Issaquena County",17862,41
"2682",2002-01-01,"28","057","Itawamba County",32988,13
"2683",2002-01-01,"28","059","Jackson County",37336,14.7
"2684",2002-01-01,"28","061","Jasper County",25030,20.7
"2685",2002-01-01,"28","063","Jefferson County",18700,34
"2686",2002-01-01,"28","065","Jefferson Davis County",21277,26
"2687",2002-01-01,"28","067","Jones County",28495,18.9
"2688",2002-01-01,"28","069","Kemper County",24190,21.3
"2689",2002-01-01,"28","071","Lafayette County",29857,16.2
"2690",2002-01-01,"28","073","Lamar County",37948,14
"2691",2002-01-01,"28","075","Lauderdale County",30629,18.9
"2692",2002-01-01,"28","077","Lawrence County",28636,18.2
"2693",2002-01-01,"28","079","Leake County",26379,21.7
"2694",2002-01-01,"28","081","Lee County",36308,13.7
"2695",2002-01-01,"28","083","Leflore County",21087,32.2
"2696",2002-01-01,"28","085","Lincoln County",28865,18.1
"2697",2002-01-01,"28","087","Lowndes County",31354,18.4
"2698",2002-01-01,"28","089","Madison County",46202,12.5
"2699",2002-01-01,"28","091","Marion County",25396,22.6
"2700",2002-01-01,"28","093","Marshall County",28621,19.3
"2701",2002-01-01,"28","095","Monroe County",30200,16.3
"2702",2002-01-01,"28","097","Montgomery County",25098,22.8
"2703",2002-01-01,"28","099","Neshoba County",28578,19.1
"2704",2002-01-01,"28","101","Newton County",28622,17.4
"2705",2002-01-01,"28","103","Noxubee County",21740,27.7
"2706",2002-01-01,"28","105","Oktibbeha County",26416,22.6
"2707",2002-01-01,"28","107","Panola County",26680,21.8
"2708",2002-01-01,"28","109","Pearl River County",30786,19.1
"2709",2002-01-01,"28","111","Perry County",28123,18.4
"2710",2002-01-01,"28","113","Pike County",24526,24.5
"2711",2002-01-01,"28","115","Pontotoc County",32765,13.1
"2712",2002-01-01,"28","117","Prentiss County",28816,15.4
"2713",2002-01-01,"28","119","Quitman County",19850,31.4
"2714",2002-01-01,"28","121","Rankin County",44964,10.3
"2715",2002-01-01,"28","123","Scott County",26273,18.2
"2716",2002-01-01,"28","125","Sharkey County",20353,33.3
"2717",2002-01-01,"28","127","Simpson County",27169,21.2
"2718",2002-01-01,"28","129","Smith County",28237,18.9
"2719",2002-01-01,"28","131","Stone County",29955,19.1
"2720",2002-01-01,"28","133","Sunflower County",21963,37.6
"2721",2002-01-01,"28","135","Tallahatchie County",21635,27.5
"2722",2002-01-01,"28","137","Tate County",35034,14.8
"2723",2002-01-01,"28","139","Tippah County",29566,15.8
"2724",2002-01-01,"28","141","Tishomingo County",28822,14
"2725",2002-01-01,"28","143","Tunica County",24622,20.6
"2726",2002-01-01,"28","145","Union County",32886,13.1
"2727",2002-01-01,"28","147","Walthall County",22636,24
"2728",2002-01-01,"28","149","Warren County",34699,16.8
"2729",2002-01-01,"28","151","Washington County",24157,29.5
"2730",2002-01-01,"28","153","Wayne County",25580,21.9
"2731",2002-01-01,"28","155","Webster County",27552,18.7
"2732",2002-01-01,"28","157","Wilkinson County",20433,29.2
"2733",2002-01-01,"28","159","Winston County",26859,20.9
"2734",2002-01-01,"28","161","Yalobusha County",27081,19.1
"2735",2002-01-01,"28","163","Yazoo County",23818,29.9
"2736",2003-01-01,"28","001","Adams County",25381,22.4
"2737",2003-01-01,"28","003","Alcorn County",30158,16.2
"2738",2003-01-01,"28","005","Amite County",27609,18.5
"2739",2003-01-01,"28","007","Attala County",26544,20
"2740",2003-01-01,"28","009","Benton County",25571,20
"2741",2003-01-01,"28","011","Bolivar County",23825,27.5
"2742",2003-01-01,"28","013","Calhoun County",27935,16.9
"2743",2003-01-01,"28","015","Carroll County",30728,16.2
"2744",2003-01-01,"28","017","Chickasaw County",28030,17.6
"2745",2003-01-01,"28","019","Choctaw County",26707,21.6
"2746",2003-01-01,"28","021","Claiborne County",22892,25.6
"2747",2003-01-01,"28","023","Clarke County",27340,18.9
"2748",2003-01-01,"28","025","Clay County",27912,20.7
"2749",2003-01-01,"28","027","Coahoma County",23416,28.4
"2750",2003-01-01,"28","029","Copiah County",27075,21.2
"2751",2003-01-01,"28","031","Covington County",27632,19.3
"2752",2003-01-01,"28","033","DeSoto County",51952,8.6
"2753",2003-01-01,"28","035","Forrest County",29411,20.4
"2754",2003-01-01,"28","037","Franklin County",26312,19.6
"2755",2003-01-01,"28","039","George County",36469,16.1
"2756",2003-01-01,"28","041","Greene County",28784,19.9
"2757",2003-01-01,"28","043","Grenada County",29099,18.6
"2758",2003-01-01,"28","045","Hancock County",36058,15.7
"2759",2003-01-01,"28","047","Harrison County",35062,16.4
"2760",2003-01-01,"28","049","Hinds County",34115,20.5
"2761",2003-01-01,"28","051","Holmes County",19128,32.4
"2762",2003-01-01,"28","053","Humphreys County",20193,30.2
"2763",2003-01-01,"28","055","Issaquena County",19893,29.6
"2764",2003-01-01,"28","057","Itawamba County",34403,13.6
"2765",2003-01-01,"28","059","Jackson County",39455,14.9
"2766",2003-01-01,"28","061","Jasper County",25871,20.8
"2767",2003-01-01,"28","063","Jefferson County",19836,28.2
"2768",2003-01-01,"28","065","Jefferson Davis County",22027,23
"2769",2003-01-01,"28","067","Jones County",29282,18.7
"2770",2003-01-01,"28","069","Kemper County",24763,20
"2771",2003-01-01,"28","071","Lafayette County",31338,15.9
"2772",2003-01-01,"28","073","Lamar County",39520,13.8
"2773",2003-01-01,"28","075","Lauderdale County",31597,18.9
"2774",2003-01-01,"28","077","Lawrence County",30242,17.5
"2775",2003-01-01,"28","079","Leake County",27646,19.9
"2776",2003-01-01,"28","081","Lee County",37057,14.1
"2777",2003-01-01,"28","083","Leflore County",21943,29.5
"2778",2003-01-01,"28","085","Lincoln County",30353,17.7
"2779",2003-01-01,"28","087","Lowndes County",31899,19.2
"2780",2003-01-01,"28","089","Madison County",49648,13.2
"2781",2003-01-01,"28","091","Marion County",26576,21.8
"2782",2003-01-01,"28","093","Marshall County",29673,19.2
"2783",2003-01-01,"28","095","Monroe County",30958,16.2
"2784",2003-01-01,"28","097","Montgomery County",25959,21
"2785",2003-01-01,"28","099","Neshoba County",30533,18.6
"2786",2003-01-01,"28","101","Newton County",30062,16.9
"2787",2003-01-01,"28","103","Noxubee County",22163,26.9
"2788",2003-01-01,"28","105","Oktibbeha County",27691,21.6
"2789",2003-01-01,"28","107","Panola County",27953,21
"2790",2003-01-01,"28","109","Pearl River County",32160,18.1
"2791",2003-01-01,"28","111","Perry County",28994,18.2
"2792",2003-01-01,"28","113","Pike County",25518,22.8
"2793",2003-01-01,"28","115","Pontotoc County",33888,13.2
"2794",2003-01-01,"28","117","Prentiss County",29849,15.2
"2795",2003-01-01,"28","119","Quitman County",21217,27.5
"2796",2003-01-01,"28","121","Rankin County",46621,10.4
"2797",2003-01-01,"28","123","Scott County",27466,16.1
"2798",2003-01-01,"28","125","Sharkey County",22386,29.5
"2799",2003-01-01,"28","127","Simpson County",28178,19.8
"2800",2003-01-01,"28","129","Smith County",29306,16.4
"2801",2003-01-01,"28","131","Stone County",32125,17.4
"2802",2003-01-01,"28","133","Sunflower County",22527,30.5
"2803",2003-01-01,"28","135","Tallahatchie County",23111,25.7
"2804",2003-01-01,"28","137","Tate County",36210,14.9
"2805",2003-01-01,"28","139","Tippah County",30534,15.7
"2806",2003-01-01,"28","141","Tishomingo County",29643,13.8
"2807",2003-01-01,"28","143","Tunica County",26230,22.4
"2808",2003-01-01,"28","145","Union County",33936,12.7
"2809",2003-01-01,"28","147","Walthall County",23620,22.4
"2810",2003-01-01,"28","149","Warren County",35569,17.6
"2811",2003-01-01,"28","151","Washington County",24813,28.5
"2812",2003-01-01,"28","153","Wayne County",26692,20.6
"2813",2003-01-01,"28","155","Webster County",28259,18.5
"2814",2003-01-01,"28","157","Wilkinson County",21321,28.1
"2815",2003-01-01,"28","159","Winston County",27884,20
"2816",2003-01-01,"28","161","Yalobusha County",28414,18.9
"2817",2003-01-01,"28","163","Yazoo County",24978,27.2
"2818",2004-01-01,"28","001","Adams County",25143,24.3
"2819",2004-01-01,"28","003","Alcorn County",30820,17.3
"2820",2004-01-01,"28","005","Amite County",27769,19.8
"2821",2004-01-01,"28","007","Attala County",26624,21.1
"2822",2004-01-01,"28","009","Benton County",26077,21
"2823",2004-01-01,"28","011","Bolivar County",24258,30.1
"2824",2004-01-01,"28","013","Calhoun County",29005,18.1
"2825",2004-01-01,"28","015","Carroll County",30407,16.8
"2826",2004-01-01,"28","017","Chickasaw County",28187,20.1
"2827",2004-01-01,"28","019","Choctaw County",28015,22.1
"2828",2004-01-01,"28","021","Claiborne County",22831,29.2
"2829",2004-01-01,"28","023","Clarke County",28099,19.7
"2830",2004-01-01,"28","025","Clay County",28315,22.4
"2831",2004-01-01,"28","027","Coahoma County",23560,30.6
"2832",2004-01-01,"28","029","Copiah County",28315,22.8
"2833",2004-01-01,"28","031","Covington County",28233,20.6
"2834",2004-01-01,"28","033","DeSoto County",53055,8.9
"2835",2004-01-01,"28","035","Forrest County",28649,21.8
"2836",2004-01-01,"28","037","Franklin County",27883,20.1
"2837",2004-01-01,"28","039","George County",36341,17.2
"2838",2004-01-01,"28","041","Greene County",29643,21.6
"2839",2004-01-01,"28","043","Grenada County",30018,19.2
"2840",2004-01-01,"28","045","Hancock County",36285,16.6
"2841",2004-01-01,"28","047","Harrison County",35576,16.9
"2842",2004-01-01,"28","049","Hinds County",34405,22.4
"2843",2004-01-01,"28","051","Holmes County",20295,33.7
"2844",2004-01-01,"28","053","Humphreys County",20682,32.7
"2845",2004-01-01,"28","055","Issaquena County",21038,34.7
"2846",2004-01-01,"28","057","Itawamba County",35206,14
"2847",2004-01-01,"28","059","Jackson County",40418,15
"2848",2004-01-01,"28","061","Jasper County",26534,21.3
"2849",2004-01-01,"28","063","Jefferson County",20978,29.6
"2850",2004-01-01,"28","065","Jefferson Davis County",22426,25.3
"2851",2004-01-01,"28","067","Jones County",30112,19.6
"2852",2004-01-01,"28","069","Kemper County",24793,21.5
"2853",2004-01-01,"28","071","Lafayette County",32314,16.2
"2854",2004-01-01,"28","073","Lamar County",41056,14.2
"2855",2004-01-01,"28","075","Lauderdale County",32125,20.1
"2856",2004-01-01,"28","077","Lawrence County",30950,17.9
"2857",2004-01-01,"28","079","Leake County",28734,20.8
"2858",2004-01-01,"28","081","Lee County",37235,14.7
"2859",2004-01-01,"28","083","Leflore County",22709,31.6
"2860",2004-01-01,"28","085","Lincoln County",30667,18.6
"2861",2004-01-01,"28","087","Lowndes County",32631,20.2
"2862",2004-01-01,"28","089","Madison County",50321,14.3
"2863",2004-01-01,"28","091","Marion County",27692,23
"2864",2004-01-01,"28","093","Marshall County",31063,19.9
"2865",2004-01-01,"28","095","Monroe County",32174,17.1
"2866",2004-01-01,"28","097","Montgomery County",27622,21.4
"2867",2004-01-01,"28","099","Neshoba County",30853,19.5
"2868",2004-01-01,"28","101","Newton County",30973,17.7
"2869",2004-01-01,"28","103","Noxubee County",22917,28.6
"2870",2004-01-01,"28","105","Oktibbeha County",28263,22.3
"2871",2004-01-01,"28","107","Panola County",28541,22.2
"2872",2004-01-01,"28","109","Pearl River County",32548,19
"2873",2004-01-01,"28","111","Perry County",29830,19.1
"2874",2004-01-01,"28","113","Pike County",26173,23.9
"2875",2004-01-01,"28","115","Pontotoc County",35447,13.6
"2876",2004-01-01,"28","117","Prentiss County",30743,16.2
"2877",2004-01-01,"28","119","Quitman County",22183,30
"2878",2004-01-01,"28","121","Rankin County",47580,10.6
"2879",2004-01-01,"28","123","Scott County",28180,16.3
"2880",2004-01-01,"28","125","Sharkey County",23632,32
"2881",2004-01-01,"28","127","Simpson County",29930,20.6
"2882",2004-01-01,"28","129","Smith County",31732,17.3
"2883",2004-01-01,"28","131","Stone County",33254,18.2
"2884",2004-01-01,"28","133","Sunflower County",23019,34.3
"2885",2004-01-01,"28","135","Tallahatchie County",24233,27.1
"2886",2004-01-01,"28","137","Tate County",37072,15.6
"2887",2004-01-01,"28","139","Tippah County",31748,16.1
"2888",2004-01-01,"28","141","Tishomingo County",30476,15.2
"2889",2004-01-01,"28","143","Tunica County",26413,23.9
"2890",2004-01-01,"28","145","Union County",34830,13.1
"2891",2004-01-01,"28","147","Walthall County",24723,23
"2892",2004-01-01,"28","149","Warren County",35932,18.3
"2893",2004-01-01,"28","151","Washington County",25455,29.5
"2894",2004-01-01,"28","153","Wayne County",28084,21.8
"2895",2004-01-01,"28","155","Webster County",29781,18.9
"2896",2004-01-01,"28","157","Wilkinson County",21771,30.8
"2897",2004-01-01,"28","159","Winston County",29227,21.8
"2898",2004-01-01,"28","161","Yalobusha County",28981,20.1
"2899",2004-01-01,"28","163","Yazoo County",25887,29.1
"2900",2005-01-01,"28","001","Adams County",27232,27.1
"2901",2005-01-01,"28","003","Alcorn County",31105,17.7
"2902",2005-01-01,"28","005","Amite County",28549,21.4
"2903",2005-01-01,"28","007","Attala County",28757,23.1
"2904",2005-01-01,"28","009","Benton County",26114,23.7
"2905",2005-01-01,"28","011","Bolivar County",24881,36.7
"2906",2005-01-01,"28","013","Calhoun County",26098,19.4
"2907",2005-01-01,"28","015","Carroll County",31381,18.4
"2908",2005-01-01,"28","017","Chickasaw County",28866,22.2
"2909",2005-01-01,"28","019","Choctaw County",29598,25.8
"2910",2005-01-01,"28","021","Claiborne County",23655,34.7
"2911",2005-01-01,"28","023","Clarke County",31184,20
"2912",2005-01-01,"28","025","Clay County",28191,25.2
"2913",2005-01-01,"28","027","Coahoma County",23728,40.4
"2914",2005-01-01,"28","029","Copiah County",29005,23.2
"2915",2005-01-01,"28","031","Covington County",28862,22.1
"2916",2005-01-01,"28","033","DeSoto County",51995,8.6
