"","state","county","time","EmpS","EarnS"
"6944","22","059",2009-01-01,3225,2489
"6945","22","059",2009-04-01,3392,2656
"6946","22","059",2009-07-01,3355,2561
"6947","22","059",2009-10-01,3402,2805
"6948","22","059",2010-01-01,3445,2509
"6949","22","059",2010-04-01,3494,2889
"6950","22","059",2010-07-01,3556,2800
"6951","22","059",2010-10-01,3784,3054
"6952","22","059",2011-01-01,3636,2735
"6953","22","059",2011-04-01,3790,3058
"6954","22","059",2011-07-01,3715,3118
"6955","22","059",2011-10-01,4201,3112
"6956","22","059",2012-01-01,3561,3060
"6957","22","059",2012-04-01,3591,3060
"6958","22","059",2012-07-01,3530,3066
"6959","22","059",2012-10-01,3620,3144
"6960","22","059",2013-01-01,3593,2977
"6961","22","059",2013-04-01,3628,3020
"6962","22","059",2013-07-01,3451,3010
"6963","22","059",2013-10-01,3832,3159
"6964","22","059",2014-01-01,3801,2914
"6965","22","059",2014-04-01,3800,3245
"6966","22","059",2014-07-01,3723,3020
"6967","22","059",2014-10-01,3961,3174
"6968","22","059",2015-01-01,3916,2767
"6969","22","059",2015-04-01,3784,2874
"6970","22","059",2015-07-01,3656,2813
"6971","22","059",2015-10-01,3738,2937
"6972","22","059",2016-01-01,3687,2618
"6973","22","059",2016-04-01,3595,2808
"6974","22","059",2016-07-01,3530,2875
"6975","22","059",2016-10-01,3711,2863
"6976","22","059",2017-01-01,3673,2827
"6977","22","059",2017-04-01,3677,2863
"6978","22","059",2017-07-01,3554,2895
"6979","22","059",2017-10-01,3615,3036
"6980","22","059",2018-01-01,3751,3051
"6981","22","059",2018-04-01,3749,3028
"6982","22","059",2018-07-01,3673,3106
"6983","22","059",2018-10-01,3925,3311
"6984","22","059",2019-01-01,3997,3152
"6985","22","061",2001-04-01,15109,2338
"6986","22","061",2001-07-01,13446,2327
"6987","22","061",2001-10-01,14054,2539
"6988","22","061",2002-01-01,13783,2349
"6989","22","061",2002-04-01,13464,2367
"6990","22","061",2002-07-01,12705,2230
"6991","22","061",2002-10-01,13560,2374
"6992","22","061",2003-01-01,13616,2266
"6993","22","061",2003-04-01,13610,2286
"6994","22","061",2003-07-01,13338,2286
"6995","22","061",2003-10-01,13905,2469
"6996","22","061",2004-01-01,13836,2280
"6997","22","061",2004-04-01,15173,2521
"6998","22","061",2004-07-01,14617,2458
"6999","22","061",2004-10-01,15216,2626
"7000","22","061",2005-01-01,15290,2386
"7001","22","061",2005-04-01,14882,2495
"7002","22","061",2005-07-01,14736,2448
"7003","22","061",2005-10-01,14430,2641
"7004","22","061",2006-01-01,15012,2547
"7005","22","061",2006-04-01,14986,2608
"7006","22","061",2006-07-01,14834,2586
"7007","22","061",2006-10-01,15111,2876
"7008","22","061",2007-01-01,14902,2744
"7009","22","061",2007-04-01,14650,2750
"7010","22","061",2007-07-01,15274,2719
"7011","22","061",2007-10-01,16303,3109
"7012","22","061",2008-01-01,16197,2973
"7013","22","061",2008-04-01,15878,2934
"7014","22","061",2008-07-01,15456,3054
"7015","22","061",2008-10-01,17130,3244
"7016","22","061",2009-01-01,16385,2931
"7017","22","061",2009-04-01,16078,2955
"7018","22","061",2009-07-01,15400,2845
"7019","22","061",2009-10-01,16149,3226
"7020","22","061",2010-01-01,15996,2874
"7021","22","061",2010-04-01,15654,3049
"7022","22","061",2010-07-01,15303,3003
"7023","22","061",2010-10-01,15942,3269
"7024","22","061",2011-01-01,15000,3072
"7025","22","061",2011-04-01,15657,3149
"7026","22","061",2011-07-01,14921,3153
"7027","22","061",2011-10-01,16276,3223
"7028","22","061",2012-01-01,15221,3175
"7029","22","061",2012-04-01,15468,3137
"7030","22","061",2012-07-01,14765,3088
"7031","22","061",2012-10-01,15864,3286
"7032","22","061",2013-01-01,15400,3168
"7033","22","061",2013-04-01,15287,3152
"7034","22","061",2013-07-01,14668,3053
"7035","22","061",2013-10-01,15729,3288
"7036","22","061",2014-01-01,15685,3225
"7037","22","061",2014-04-01,16158,3230
"7038","22","061",2014-07-01,15323,3159
"7039","22","061",2014-10-01,16257,3387
"7040","22","061",2015-01-01,16339,3220
"7041","22","061",2015-04-01,16596,3328
"7042","22","061",2015-07-01,15648,3245
"7043","22","061",2015-10-01,16911,3503
"7044","22","061",2016-01-01,16803,3180
"7045","22","061",2016-04-01,16927,3274
"7046","22","061",2016-07-01,16029,3283
"7047","22","061",2016-10-01,17223,3439
"7048","22","061",2017-01-01,16829,3299
"7049","22","061",2017-04-01,16935,3337
"7050","22","061",2017-07-01,16159,3281
"7051","22","061",2017-10-01,17338,3492
"7052","22","061",2018-01-01,16881,3379
"7053","22","061",2018-04-01,16952,3415
"7054","22","061",2018-07-01,16135,3268
"7055","22","061",2018-10-01,17227,3556
"7056","22","061",2019-01-01,16875,3408
"7057","22","063",2001-04-01,13441,2040
"7058","22","063",2001-07-01,13278,2024
"7059","22","063",2001-10-01,14416,2108
"7060","22","063",2002-01-01,14202,2009
"7061","22","063",2002-04-01,13761,2051
"7062","22","063",2002-07-01,13755,2046
"7063","22","063",2002-10-01,14294,2171
"7064","22","063",2003-01-01,13941,2076
"7065","22","063",2003-04-01,14147,2138
"7066","22","063",2003-07-01,13821,2100
"7067","22","063",2003-10-01,14765,2241
"7068","22","063",2004-01-01,14941,2071
"7069","22","063",2004-04-01,14693,2224
"7070","22","063",2004-07-01,14671,2199
"7071","22","063",2004-10-01,15323,2324
"7072","22","063",2005-01-01,15603,2094
"7073","22","063",2005-04-01,15898,2289
"7074","22","063",2005-07-01,15921,2341
"7075","22","063",2005-10-01,16020,2484
"7076","22","063",2006-01-01,16391,2436
"7077","22","063",2006-04-01,15895,2373
"7078","22","063",2006-07-01,16017,2436
"7079","22","063",2006-10-01,16552,2597
"7080","22","063",2007-01-01,17258,2485
"7081","22","063",2007-04-01,17112,2595
"7082","22","063",2007-07-01,14479,2675
"7083","22","063",2007-10-01,15133,2910
"7084","22","063",2008-01-01,15376,2680
"7085","22","063",2008-04-01,18598,2803
"7086","22","063",2008-07-01,18070,2731
"7087","22","063",2008-10-01,18744,3005
"7088","22","063",2009-01-01,17972,2640
"7089","22","063",2009-04-01,18087,2684
"7090","22","063",2009-07-01,18539,2653
"7091","22","063",2009-10-01,18842,2834
"7092","22","063",2010-01-01,18420,2634
"7093","22","063",2010-04-01,18612,2704
"7094","22","063",2010-07-01,18537,2726
"7095","22","063",2010-10-01,19209,2865
"7096","22","063",2011-01-01,15234,2796
"7097","22","063",2011-04-01,15774,2829
"7098","22","063",2011-07-01,15558,2909
"7099","22","063",2011-10-01,19797,2858
"7100","22","063",2012-01-01,19301,2941
"7101","22","063",2012-04-01,19395,2816
"7102","22","063",2012-07-01,18917,2888
"7103","22","063",2012-10-01,19982,3167
"7104","22","063",2013-01-01,19798,2990
"7105","22","063",2013-04-01,19655,2991
"7106","22","063",2013-07-01,19619,3046
"7107","22","063",2013-10-01,20812,3137
"7108","22","063",2014-01-01,20671,2998
"7109","22","063",2014-04-01,20449,3030
"7110","22","063",2014-07-01,20035,3026
"7111","22","063",2014-10-01,21163,3274
"7112","22","063",2015-01-01,20987,2965
"7113","22","063",2015-04-01,21173,3067
"7114","22","063",2015-07-01,21049,3258
"7115","22","063",2015-10-01,22055,3313
"7116","22","063",2016-01-01,22031,2948
"7117","22","063",2016-04-01,22200,3101
"7118","22","063",2016-07-01,21276,3353
"7119","22","063",2016-10-01,22461,3445
"7120","22","063",2017-01-01,22724,3353
"7121","22","063",2017-04-01,22877,3246
"7122","22","063",2017-07-01,22289,3171
"7123","22","063",2017-10-01,23342,3316
"7124","22","063",2018-01-01,23271,3225
"7125","22","063",2018-04-01,23454,3267
"7126","22","063",2018-07-01,23062,3303
"7127","22","063",2018-10-01,24245,3427
"7128","22","063",2019-01-01,24252,3267
"7129","22","065",2001-04-01,2929,1735
"7130","22","065",2001-07-01,2710,1701
"7131","22","065",2001-10-01,3116,1850
"7132","22","065",2002-01-01,3059,1726
"7133","22","065",2002-04-01,3049,1836
"7134","22","065",2002-07-01,2891,1788
"7135","22","065",2002-10-01,2902,1948
"7136","22","065",2003-01-01,2834,1759
"7137","22","065",2003-04-01,2795,1896
"7138","22","065",2003-07-01,2680,1861
"7139","22","065",2003-10-01,2879,1984
"7140","22","065",2004-01-01,2763,1771
"7141","22","065",2004-04-01,2827,1905
"7142","22","065",2004-07-01,2772,1891
"7143","22","065",2004-10-01,2923,2055
"7144","22","065",2005-01-01,2875,1886
"7145","22","065",2005-04-01,2812,1990
"7146","22","065",2005-07-01,2799,1938
"7147","22","065",2005-10-01,2689,2032
"7148","22","065",2006-01-01,2689,1971
"7149","22","065",2006-04-01,2639,1983
"7150","22","065",2006-07-01,2574,1878
"7151","22","065",2006-10-01,2712,1982
"7152","22","065",2007-01-01,2513,1934
"7153","22","065",2007-04-01,2556,1985
"7154","22","065",2007-07-01,2501,1976
"7155","22","065",2007-10-01,2696,2167
"7156","22","065",2008-01-01,2658,1964
"7157","22","065",2008-04-01,2840,2224
"7158","22","065",2008-07-01,2663,2180
"7159","22","065",2008-10-01,2781,2290
"7160","22","065",2009-01-01,2802,2106
"7161","22","065",2009-04-01,2847,2237
"7162","22","065",2009-07-01,2417,2120
"7163","22","065",2009-10-01,2453,2267
"7164","22","065",2010-01-01,2422,1991
"7165","22","065",2010-04-01,2433,2166
"7166","22","065",2010-07-01,2475,2078
"7167","22","065",2010-10-01,2861,2509
"7168","22","065",2011-01-01,2606,2046
"7169","22","065",2011-04-01,2637,2277
"7170","22","065",2011-07-01,2566,2198
"7171","22","065",2011-10-01,2678,2346
"7172","22","065",2012-01-01,2557,2195
"7173","22","065",2012-04-01,2594,2208
"7174","22","065",2012-07-01,2573,2214
"7175","22","065",2012-10-01,2703,2779
"7176","22","065",2013-01-01,2711,2248
"7177","22","065",2013-04-01,2732,2220
"7178","22","065",2013-07-01,2779,2388
"7179","22","065",2013-10-01,2886,2546
"7180","22","065",2014-01-01,2759,2445
"7181","22","065",2014-04-01,2581,2371
"7182","22","065",2014-07-01,2549,2421
"7183","22","065",2014-10-01,2704,2650
"7184","22","065",2015-01-01,2706,2427
"7185","22","065",2015-04-01,2708,2493
"7186","22","065",2015-07-01,2686,2453
"7187","22","065",2015-10-01,2754,2637
"7188","22","065",2016-01-01,2637,2429
"7189","22","065",2016-04-01,2471,2550
"7190","22","065",2016-07-01,2429,2544
"7191","22","065",2016-10-01,2530,2659
"7192","22","065",2017-01-01,2513,2506
"7193","22","065",2017-04-01,2495,2550
"7194","22","065",2017-07-01,2497,2488
"7195","22","065",2017-10-01,2471,2753
"7196","22","065",2018-01-01,2414,2625
"7197","22","065",2018-04-01,2378,2691
"7198","22","065",2018-07-01,2331,2618
"7199","22","065",2018-10-01,2401,2695
"7200","22","065",2019-01-01,2332,2742
"7201","22","067",2001-04-01,7144,2251
"7202","22","067",2001-07-01,6688,2310
"7203","22","067",2001-10-01,7191,2395
"7204","22","067",2002-01-01,7360,2340
"7205","22","067",2002-04-01,7154,2390
"7206","22","067",2002-07-01,6967,2422
"7207","22","067",2002-10-01,7444,2563
"7208","22","067",2003-01-01,7299,2380
"7209","22","067",2003-04-01,7225,2708
"7210","22","067",2003-07-01,7182,2438
"7211","22","067",2003-10-01,6822,2439
"7212","22","067",2004-01-01,6483,2297
"7213","22","067",2004-04-01,6572,2525
"7214","22","067",2004-07-01,6688,2446
"7215","22","067",2004-10-01,6833,2518
"7216","22","067",2005-01-01,6620,2339
"7217","22","067",2005-04-01,6665,2320
"7218","22","067",2005-07-01,6459,2423
"7219","22","067",2005-10-01,6461,2459
"7220","22","067",2006-01-01,6417,2382
"7221","22","067",2006-04-01,6482,2676
"7222","22","067",2006-07-01,6121,2491
"7223","22","067",2006-10-01,6383,2531
"7224","22","067",2007-01-01,6147,2518
"7225","22","067",2007-04-01,6055,2469
"7226","22","067",2007-07-01,5973,2591
"7227","22","067",2007-10-01,6187,2644
"7228","22","067",2008-01-01,6407,2573
"7229","22","067",2008-04-01,6586,2633
"7230","22","067",2008-07-01,6410,2607
"7231","22","067",2008-10-01,6327,2621
"7232","22","067",2009-01-01,5889,2248
"7233","22","067",2009-04-01,5879,2327
"7234","22","067",2009-07-01,5849,2292
"7235","22","067",2009-10-01,5975,2457
"7236","22","067",2010-01-01,5620,2186
"7237","22","067",2010-04-01,5735,2358
"7238","22","067",2010-07-01,5585,2387
"7239","22","067",2010-10-01,5668,2522
"7240","22","067",2011-01-01,5599,2256
"7241","22","067",2011-04-01,5873,2384
"7242","22","067",2011-07-01,5719,2512
"7243","22","067",2011-10-01,6409,2405
"7244","22","067",2012-01-01,6012,2345
"7245","22","067",2012-04-01,6137,2336
"7246","22","067",2012-07-01,5904,2448
"7247","22","067",2012-10-01,6166,2502
"7248","22","067",2013-01-01,6032,2427
"7249","22","067",2013-04-01,5914,2413
"7250","22","067",2013-07-01,5866,2442
"7251","22","067",2013-10-01,6164,2514
"7252","22","067",2014-01-01,5996,2520
"7253","22","067",2014-04-01,6013,2527
"7254","22","067",2014-07-01,5805,2600
"7255","22","067",2014-10-01,6001,2659
"7256","22","067",2015-01-01,5819,2503
"7257","22","067",2015-04-01,5770,2605
"7258","22","067",2015-07-01,5571,2610
"7259","22","067",2015-10-01,5859,2757
"7260","22","067",2016-01-01,5881,2454
"7261","22","067",2016-04-01,5870,2611
"7262","22","067",2016-07-01,5728,2749
"7263","22","067",2016-10-01,5972,2713
"7264","22","067",2017-01-01,5866,2619
"7265","22","067",2017-04-01,5884,2721
"7266","22","067",2017-07-01,5727,2754
"7267","22","067",2017-10-01,5984,2873
"7268","22","067",2018-01-01,5752,2847
"7269","22","067",2018-04-01,5826,2819
"7270","22","067",2018-07-01,5578,2890
"7271","22","067",2018-10-01,5734,2977
"7272","22","067",2019-01-01,5600,2808
"7273","22","069",2001-04-01,11215,2034
"7274","22","069",2001-07-01,10952,2061
"7275","22","069",2001-10-01,11331,2268
"7276","22","069",2002-01-01,11240,2025
"7277","22","069",2002-04-01,11105,2048
"7278","22","069",2002-07-01,10996,2099
"7279","22","069",2002-10-01,10932,2222
"7280","22","069",2003-01-01,10821,1989
"7281","22","069",2003-04-01,11060,2073
"7282","22","069",2003-07-01,10911,2028
"7283","22","069",2003-10-01,11431,2316
"7284","22","069",2004-01-01,11193,1991
"7285","22","069",2004-04-01,11384,2078
"7286","22","069",2004-07-01,10965,2163
"7287","22","069",2004-10-01,10289,2412
"7288","22","069",2005-01-01,10042,2159
"7289","22","069",2005-04-01,10389,2309
"7290","22","069",2005-07-01,9570,2303
"7291","22","069",2005-10-01,9283,2301
"7292","22","069",2006-01-01,9243,2276
"7293","22","069",2006-04-01,9607,2292
"7294","22","069",2006-07-01,9509,2376
"7295","22","069",2006-10-01,9989,2396
"7296","22","069",2007-01-01,10167,2265
"7297","22","069",2007-04-01,10016,2278
"7298","22","069",2007-07-01,9740,2491
"7299","22","069",2007-10-01,10544,2538
"7300","22","069",2008-01-01,10437,2477
"7301","22","069",2008-04-01,10435,2436
"7302","22","069",2008-07-01,10142,2654
"7303","22","069",2008-10-01,11175,2818
"7304","22","069",2009-01-01,11260,2536
"7305","22","069",2009-04-01,11280,2509
"7306","22","069",2009-07-01,10487,2701
"7307","22","069",2009-10-01,10871,2954
"7308","22","069",2010-01-01,10122,2525
"7309","22","069",2010-04-01,10730,2554
"7310","22","069",2010-07-01,10242,2743
"7311","22","069",2010-10-01,10566,2891
"7312","22","069",2011-01-01,10345,2572
"7313","22","069",2011-04-01,11143,2657
"7314","22","069",2011-07-01,10652,2873
"7315","22","069",2011-10-01,11118,2942
"7316","22","069",2012-01-01,10674,2671
"7317","22","069",2012-04-01,10750,2793
"7318","22","069",2012-07-01,10581,2729
"7319","22","069",2012-10-01,10957,2943
"7320","22","069",2013-01-01,10983,2763
"7321","22","069",2013-04-01,10820,2787
"7322","22","069",2013-07-01,10426,2820
"7323","22","069",2013-10-01,11069,2968
"7324","22","069",2014-01-01,10977,2765
"7325","22","069",2014-04-01,11268,2842
"7326","22","069",2014-07-01,10996,2808
"7327","22","069",2014-10-01,11410,3048
"7328","22","069",2015-01-01,11608,2802
"7329","22","069",2015-04-01,11589,2943
"7330","22","069",2015-07-01,11279,2970
"7331","22","069",2015-10-01,11711,3262
"7332","22","069",2016-01-01,11827,2876
"7333","22","069",2016-04-01,11697,2888
"7334","22","069",2016-07-01,11468,3170
"7335","22","069",2016-10-01,12028,2967
"7336","22","069",2017-01-01,11801,3043
"7337","22","069",2017-04-01,11696,2933
"7338","22","069",2017-07-01,11575,3189
"7339","22","069",2017-10-01,11897,3087
"7340","22","069",2018-01-01,11773,3112
"7341","22","069",2018-04-01,11850,2985
"7342","22","069",2018-07-01,11481,3254
"7343","22","069",2018-10-01,12053,3182
"7344","22","069",2019-01-01,11803,3171
"7345","22","071",2001-04-01,187125,2605
"7346","22","071",2001-07-01,177983,2598
"7347","22","071",2001-10-01,173057,2749
"7348","22","071",2002-01-01,175677,2707
"7349","22","071",2002-04-01,182638,2693
"7350","22","071",2002-07-01,184019,2701
"7351","22","071",2002-10-01,184924,2937
"7352","22","071",2003-01-01,183160,2965
"7353","22","071",2003-04-01,186555,2876
"7354","22","071",2003-07-01,183318,2843
"7355","22","071",2003-10-01,195874,3055
"7356","22","071",2004-01-01,197453,3019
"7357","22","071",2004-04-01,198906,2932
"7358","22","071",2004-07-01,196279,2901
"7359","22","071",2004-10-01,199365,3206
"7360","22","071",2005-01-01,185636,3137
"7361","22","071",2005-04-01,177176,3096
"7362","22","071",2005-07-01,132420,3585
"7363","22","071",2005-10-01,92480,4124
"7364","22","071",2006-01-01,98090,4357
"7365","22","071",2006-04-01,106315,3969
"7366","22","071",2006-07-01,112598,3903
"7367","22","071",2006-10-01,120675,3992
"7368","22","071",2007-01-01,120727,3999
"7369","22","071",2007-04-01,123097,3753
"7370","22","071",2007-07-01,122782,3791
"7371","22","071",2007-10-01,130013,4002
"7372","22","071",2008-01-01,136617,4073
"7373","22","071",2008-04-01,134988,3847
"7374","22","071",2008-07-01,133319,3859
"7375","22","071",2008-10-01,137654,4013
"7376","22","071",2009-01-01,136932,3864
"7377","22","071",2009-04-01,140253,3740
"7378","22","071",2009-07-01,135426,3725
"7379","22","071",2009-10-01,139252,3977
"7380","22","071",2010-01-01,136540,3772
"7381","22","071",2010-04-01,136238,3751
"7382","22","071",2010-07-01,138481,3777
"7383","22","071",2010-10-01,142779,3977
"7384","22","071",2011-01-01,128129,3898
"7385","22","071",2011-04-01,132562,3825
"7386","22","071",2011-07-01,131879,4068
"7387","22","071",2011-10-01,136592,4201
"7388","22","071",2012-01-01,144618,4390
"7389","22","071",2012-04-01,138551,3858
"7390","22","071",2012-07-01,137824,3798
"7391","22","071",2012-10-01,143012,4322
"7392","22","071",2013-01-01,143496,4240
"7393","22","071",2013-04-01,145968,4149
"7394","22","071",2013-07-01,148482,3980
"7395","22","071",2013-10-01,158702,4302
"7396","22","071",2014-01-01,159073,4381
"7397","22","071",2014-04-01,157289,4130
"7398","22","071",2014-07-01,155309,4076
"7399","22","071",2014-10-01,159928,4368
"7400","22","071",2015-01-01,159695,4470
"7401","22","071",2015-04-01,159540,4064
"7402","22","071",2015-07-01,157932,4078
"7403","22","071",2015-10-01,164143,4498
"7404","22","071",2016-01-01,163443,4295
"7405","22","071",2016-04-01,161466,4123
"7406","22","071",2016-07-01,158518,4264
"7407","22","071",2016-10-01,161803,4324
"7408","22","071",2017-01-01,159178,4461
"7409","22","071",2017-04-01,159750,4138
"7410","22","071",2017-07-01,155432,4060
"7411","22","071",2017-10-01,164929,4407
